0.52,0.0001916,0.0003645,0.0008829,0.001745,0.003463,0.005173,0.006874,0.008566,0.01025,0.01359,0.01694,0.02501,0.03289,0.04056,0.048,0.05522,0.06222,0.06899,0.07555,0.08189,0.08802,0.09277,0.09393,0.09964,0.1051,0.1104,0.1205,0.1297,0.1382,0.146,0.1531,0.1595,0.1654,0.1706,0.1794,0.1862,0.1922,0.1957,0.1971,0.1967
0.54,0.000255,0.0004734,0.001128,0.002217,0.004386,0.006545,0.008492,0.01083,0.01295,0.01717,0.02134,0.03158,0.04153,0.0512,0.06059,0.0697,0.07854,0.0871,0.09538,0.1034,0.1112,0.1172,0.1186,0.1259,0.1328,0.1396,0.1523,0.164,0.1749,0.1848,0.194,0.2023,0.2098,0.2166,0.2281,0.2371,0.2451,0.2501,0.2524,0.2524
0.56,0.0003403,0.000612,0.001426,0.002781,0.005479,0.008163,0.01083,0.01349,0.01613,0.02137,0.02656,0.03928,0.05165,0.06367,0.07535,0.08668,0.09767,0.1083,0.1186,0.1286,0.1383,0.1458,0.1476,0.1566,0.1654,0.1738,0.1897,0.2044,0.218,0.2306,0.2421,0.2526,0.2621,0.2708,0.2856,0.2972,0.3078,0.3146,0.3182,0.3189
0.58,0.0004569,0.0007903,0.001789,0.003451,0.006761,0.01005,0.01333,0.01659,0.01983,0.02626,0.03261,0.04821,0.06338,0.07812,0.09245,0.1063,0.1198,0.1329,0.1456,0.1579,0.1697,0.179,0.1812,0.1923,0.2031,0.2134,0.2331,0.2513,0.2682,0.2837,0.298,0.3112,0.3231,0.334,0.3527,0.3675,0.3813,0.3904,0.3956,0.3971
0.6,0.0006182,0.001022,0.002233,0.004247,0.008258,0.01225,0.01622,0.02016,0.02409,0.03188,0.03958,0.05847,0.07685,0.09471,0.1121,0.1289,0.1453,0.1611,0.1765,0.1914,0.2058,0.217,0.2198,0.2333,0.2464,0.259,0.2829,0.3052,0.3258,0.3449,0.3625,0.3786,0.3934,0.4069,0.4301,0.4488,0.4664,0.4784,0.4855,0.4883
0.62,0.0008434,0.001328,0.002779,0.005192,0.009998,0.01478,0.01953,0.02426,0.02897,0.0383,0.04752,0.07016,0.09217,0.1136,0.1344,0.1546,0.1742,0.1932,0.2117,0.2296,0.2469,0.2604,0.2637,0.2799,0.2956,0.3108,0.3397,0.3666,0.3915,0.4147,0.438,0.4557,0.4737,0.4902,0.5188,0.542,0.5641,0.5795,0.5891,0.5935
0.64,0.001159,0.001733,0.003454,0.006317,0.01202,0.01769,0.02333,0.02894,0.03451,0.04558,0.05653,0.08337,0.1095,0.1349,0.1595,0.1835,0.2068,0.2294,0.2513,0.2726,0.2932,0.3092,0.3132,0.3325,0.3512,0.3693,0.4038,0.4359,0.4658,0.4935,0.5192,0.5429,0.5647,0.5846,0.6194,0.6478,0.6753,0.6948,0.7073,0.7138
0.66,0.001599,0.002274,0.004297,0.007662,0.01436,0.02103,0.02765,0.03425,0.0408,0.0538,0.06646,0.09821,0.1289,0.1587,0.1877,0.2159,0.2433,0.2699,0.2957,0.3208,0.3451,0.364,0.3686,0.3914,0.4135,0.4349,0.4756,0.5137,0.5491,0.5821,0.6126,0.6409,0.6669,0.6908,0.7327,0.7671,0.8008,0.8251,0.8412,0.8503
0.68,0.002211,0.002998,0.005356,0.009277,0.01709,0.02485,0.03258,0.04026,0.04789,0.06305,0.07803,0.1148,0.1505,0.1853,0.2191,0.252,0.284,0.315,0.3451,0.3744,0.4028,0.4249,0.4303,0.457,0.4829,0.5079,0.5558,0.6003,0.6419,0.6807,0.7168,0.7502,0.781,0.8094,0.8593,0.9007,0.9556,0.9714,0.9918,1.004
0.7,0.003054,0.003964,0.006691,0.01123,0.02026,0.02924,0.03817,0.04705,0.05588,0.0734,0.09073,0.1332,0.1746,0.2148,0.2539,0.292,0.329,0.3649,0.3998,0.4337,0.4666,0.4923,0.4986,0.5295,0.5595,0.5887,0.6442,0.6962,0.7448,0.7901,0.8323,0.8714,0.9077,0.9411,1,1.049,1.098,1.135,1.16,1.176
0.72,0.004205,0.00525,0.008381,0.01359,0.02396,0.03427,0.04452,0.05472,0.06486,0.08497,0.1049,0.1537,0.2011,0.2473,0.2923,0.336,0.3785,0.4198,0.46,0.499,0.5369,0.5664,0.5737,0.6094,0.644,0.6776,0.7417,0.8018,0.8581,0.9106,0.9596,1.005,1.047,1.085,1.156,1.214,1.272,1.315,1.347,1.367
0.74,0.005759,0.006951,0.01052,0.01646,0.02829,0.04005,0.05174,0.06337,0.07494,0.09788,0.1206,0.1762,0.2304,0.2831,0.3344,0.3843,0.4328,0.48,0.5259,0.5705,0.6139,0.6476,0.656,0.6968,0.7365,0.775,0.8485,0.9175,0.9822,1.043,1.099,1.152,1.201,1.246,1.326,1.394,1.463,1.515,1.553,1.578
0.76,0.007832,0.009183,0.01323,0.01997,0.03337,0.04671,0.05996,0.07315,0.08626,0.1123,0.138,0.2011,0.2625,0.3223,0.3805,0.4371,0.4922,0.5458,0.5979,0.6486,0.6979,0.7363,0.7457,0.7922,0.8374,0.8812,0.965,1.044,1.118,1.187,1.252,1.312,1.368,1.421,1.513,1.592,1.672,1.734,1.78,1.811
0.78,0.01057,0.01209,0.01665,0.02425,0.03936,0.05439,0.06934,0.0842,0.09898,0.1283,0.1573,0.2284,0.2977,0.3651,0.4307,0.4946,0.5568,0.6173,0.6762,0.7335,0.7892,0.8326,0.8433,0.8959,0.9471,0.9967,1.092,1.181,1.265,1.344,1.418,1.487,1.551,1.61,1.717,1.808,1.901,1.973,2.027,2.065
0.8,0.01413,0.01584,0.02096,0.02947,0.04642,0.06328,0.08004,0.09671,0.1133,0.1462,0.1787,0.2585,0.3362,0.4118,0.4855,0.5572,0.627,0.695,0.7612,0.8255,0.8882,0.937,0.9491,1.008,1.066,1.122,1.229,1.33,1.425,1.514,1.897,1.676,1.749,1.817,1.938,2.042,2.15,2.234,2.298,2.343
0.82,0.01873,0.02063,0.02635,0.03585,0.05477,0.07358,0.09228,0.1109,0.1294,0.1661,0.2024,0.2914,0.3782,0.4626,0.5449,0.6256,0.703,0.779,0.853,0.925,0.9951,1.05,1.063,1.13,1.194,1.257,1.377,1.49,1.597,1.697,1.791,1.88,1.962,2.039,2.177,2.294,2.419,2.514,2.591,2.645
